minang,clean_text,label
"panguasoannyo ateh wilayah tasabuik indak talalu dicampuri dek khalifah, karano jarak nan sabana jau",panguasoannyo ateh wilayah tasabuik indak talalu dicampuri dek khalifah karano jarak nan sabana jau,negative
"bumbu (tarutamo cabai), santan, ikan, jo ayam adolah bahan nan pantiang",bumbu tarutamo cabai santan ikan jo ayam adolah bahan nan pantiang,neutral
musajik ko juo panah manjadi tampek embarkasi haji malalui palabuahan emmahaven (kini taluak bayua) ,musajik ko juo panah manjadi tampek embarkasi haji malalui palabuahan emmahaven kini taluak bayua ,negative
"cut nyak dhien, ejaan lamo tjoet nja' dhien (laia di lampadang, kasultanan aceh, 1848  maningga di ",cut nyak dhien ejaan lamo tjoet nja dhien laia di lampadang kasultanan aceh maningga di ,neutral
"salapeh maso kamardekaan inggo taun 1998, sibolga manjadi kotamadya sibolga",salapeh maso kamardekaan inggo taun sibolga manjadi kotamadya sibolga,neutral
"rudi mantofani manampuah pandidikan manangah di sekolah menengah seni rupa (smsr) di kota padang, da",rudi mantofani manampuah pandidikan manangah di sekolah menengah seni rupa smsr di kota padang da,neutral
namo ilmiah dari spesies ko partamo kali ditabik'an pado taun 1985 dek jocqué,namo ilmiah dari spesies ko partamo kali ditabik an pado taun dek jocque,neutral
ujuang silangan bagian dalam dilipek mambaluik ujuang bagian lua nan salanjuiknyo dimasuakan ka dala,ujuang silangan bagian dalam dilipek mambaluik ujuang bagian lua nan salanjuiknyo dimasuakan ka dala,neutral
renovasi tasabuik akhianyo baru talaksana pado bulan maret 2010 dek bantuan dari universitas de la s,renovasi tasabuik akhianyo baru talaksana pado bulan maret dek bantuan dari universitas de la,neutral
lamo kalamoan dikanali jo terengganu,lamo kalamoan dikanali jo terengganu,negative
asoy dapek dibantuak manjadi film atau fiber sintetik,asoy dapek dibantuak manjadi film atau fiber sintetik,positive
lawah iko biasonyo banyak ditamui di hongaria,lawah iko biasonyo banyak ditamui di hongaria,negative
guadalajara  club deportivo guadalajara (pangucapan bahaso spanyol: [?klu? ðepor?ti?o ?waðala?xa?a]),guadalajara club deportivo guadalajara pangucapan bahaso spanyol ,neutral
"di dalam nagari, gadis mangagumi surang dosennyo toeti herati nurhadi nan banyak maminjaman buku-buk",di dalam nagari gadis mangagumi surang dosennyo toeti herati nurhadi nan banyak maminjaman buku buk,neutral
rancana iko ditantang dek pamarintahan indonesia; presiden sukarno bapandapek bahasonyo malaysia han,rancana iko ditantang dek pamarintahan indonesia presiden sukarno bapandapek bahasonyo malaysia han,neutral
"(purn.) tni ad, rais abin  adolah salah surang tokoh tantara indonesia", purn tni ad rais abin adolah salah surang tokoh tantara indonesia,neutral
"inyo barasil malanjuikkan pamarintahannyo untuak pariode kaduo jo mamanangan pemilu presiden 2009, k",inyo barasil malanjuikkan pamarintahannyo untuak pariode kaduo jo mamanangan pemilu presiden k,neutral
pangkeknyo dinaiakan dari brigadir jenderal manjadi mayor jenderal,pangkeknyo dinaiakan dari brigadir jenderal manjadi mayor jenderal,neutral
kakayoan makhluk hiduik indonesia manduduaki paringkek katigo salapeh brasil jo republik demokratik ,kakayoan makhluk hiduik indonesia manduduaki paringkek katigo salapeh brasil jo republik demokratik ,negative
kagiatannyo dalam bidang jurnalistik taruih balanjuik sampai akhianyo manjadi pamimpin harian hindia,kagiatannyo dalam bidang jurnalistik taruih balanjuik sampai akhianyo manjadi pamimpin harian hindia,neutral
dek api ikolah program aplikasi dapek bakomunikasi jo sistem operasi,dek api ikolah program aplikasi dapek bakomunikasi jo sistem operasi,neutral
sasudah itu kariernya bakambang dan melesat bak meteor,sasudah itu kariernya bakambang dan melesat bak meteor,neutral
serviks dapek maragang pado wakatu parsalinan dek dasakan janin nan mamicu refleks parsarafan jo man,serviks dapek maragang pado wakatu parsalinan dek dasakan janin nan mamicu refleks parsarafan jo man,negative
"pohon sarupojo bakau, rotan dan karet banyak ditamui",pohon sarupojo bakau rotan dan karet banyak ditamui,neutral
"masuak manjadi prajurik polisi, lalu manampuah pandidikan di ptik sampai luluih taun 1955",masuak manjadi prajurik polisi lalu manampuah pandidikan di ptik sampai luluih taun ,negative
etika dalam surek elektronik samo dek etika dalam manulih surek biaso,etika dalam surek elektronik samo dek etika dalam manulih surek biaso,neutral
"nasjah djamin laia di perbaungan, sumatera utara tanggal 24 september tahun 1924",nasjah djamin laia di perbaungan sumatera utara tanggal september tahun ,neutral
"""agati grandiflora"") marupoan pohon ketek anggota suku fabaceae", agati grandiflora marupoan pohon ketek anggota suku fabaceae,neutral
"jacob jo gekko mangatur padangangan jacob ka mancubo mandamaikan hubungan winnie jo gekko, sarato ge",jacob jo gekko mangatur padangangan jacob ka mancubo mandamaikan hubungan winnie jo gekko sarato ge,neutral
hendra dikenal sabagai palukih nan salalu mamasuakan unsua kaligrafi dalam satiok lukisannyo,hendra dikenal sabagai palukih nan salalu mamasuakan unsua kaligrafi dalam satiok lukisannyo,neutral
"dari bani hawazin muncualah pacahan sukunyo, antaro lain bani sa'ad bin bakar, bani jasyam bin bakar",dari bani hawazin muncualah pacahan sukunyo antaro lain bani sa ad bin bakar bani jasyam bin bakar,neutral
"pado abaik ka-15, namo lung-ya-kiou-yi alah tacataik di sabuah peta nan dipicayoi alah dipakai dek l",pado abaik ka namo lung ya kiou yi alah tacataik di sabuah peta nan dipicayoi alah dipakai dek,negative
"baliau sudah manulih skenario film ""republik twitter"" nan diproduksi pado taun 2011",baliau sudah manulih skenario film republik twitter nan diproduksi pado taun ,neutral
"sudahtu, inyo mamparoleh gala kasarjanaan di jurusan sejarah universitas gadjah mada pado taun 1980",sudahtu inyo mamparoleh gala kasarjanaan di jurusan sejarah universitas gadjah mada pado taun ,neutral
"pado 15 januari 1919, diadoan patamuan di surau milik muhammad djamil djambek di bukittingi, antaro ",pado januari diadoan patamuan di surau milik muhammad djamil djambek di bukittingi antaro ,neutral
"taman iko talatak di segitiga terumbu karang, manjadi habitat dek 390 spesies tarumbu karang sarato ",taman iko talatak di segitiga terumbu karang manjadi habitat dek spesies tarumbu karang sarato ,neutral
manchester alah manjadi anggota dari kelompok kota inti di inggirih sajak pandirian badan iko pado t,manchester alah manjadi anggota dari kelompok kota inti di inggirih sajak pandirian badan iko pado,neutral
"lahia pado taun 570 di makah, muhammad malalui maso ketek sabagai yatim piatu; digadangan di bawah a",lahia pado taun di makah muhammad malalui maso ketek sabagai yatim piatu digadangan di bawah,negative
"kota ko talatak 140 km sabalah tenggara jakarta, dan marupokan kota paliang gadang di wilayah pulau ",kota ko talatak km sabalah tenggara jakarta dan marupokan kota paliang gadang di wilayah pulau ,neutral
"padang ganting adolah sabuah nagari nan talatak di kecamatan padang ganting, kabupaten tanah datar, ",padang ganting adolah sabuah nagari nan talatak di kecamatan padang ganting kabupaten tanah datar ,neutral
"sabagai wakil mantari, inyo kamudian digantikan dek musliar kasim",sabagai wakil mantari inyo kamudian digantikan dek musliar kasim,neutral
pengamatan paleontologi alah didokumentasikan sajak abaik ka 5 sabalun masehi,pengamatan paleontologi alah didokumentasikan sajak abaik ka sabalun masehi,neutral
"pado 12 februari 2017, liau maluncuran ampek jilid buku batajuk ""pantun spontan"" baisi 8.288 pantun",pado februari liau maluncuran ampek jilid buku batajuk pantun spontan baisi pantun,negative
"pado 29 april 2015, salman mancopot muqrin bin abdul aziz sabagai putra mahkota jo manunjuak kamanak",pado april salman mancopot muqrin bin abdul aziz sabagai putra mahkota jo manunjuak kamanak,neutral
"dek takunnyo dalam mangkreasian tari minang kontemporer, ery mefri alah acok tampil di festival tari",dek takunnyo dalam mangkreasian tari minang kontemporer ery mefri alah acok tampil di festival tari,neutral
"tanjung barulak marupoan salah satu nagari nan tamasuak ka dalam kecamatan tanjung emas, kabupaten t",tanjung barulak marupoan salah satu nagari nan tamasuak ka dalam kecamatan tanjung emas kabupaten,neutral
burhanuddin adolah anak partamo dari pasangan haji mohamad noor jo sharifah zaharah bt habib osman,burhanuddin adolah anak partamo dari pasangan haji mohamad noor jo sharifah zaharah bt habib osman,neutral
"surek elektronik (akronim: ratel, ratron, surel, atau surat-e) atau pos elektronik (akronim: pos-el)",surek elektronik akronim ratel ratron surel atau surat atau pos elektronik akronim pos el ,neutral
parusahaan ko banyak manabik-an buku-buku sastra nan manjadi bacoan wajib anak-anak sakola,parusahaan ko banyak manabik an buku buku sastra nan manjadi bacoan wajib anak anak sakola,negative
"inyo biaso bamain sabagai bek kanan, tapi bisa juo bamain sabagai centre-back",inyo biaso bamain sabagai bek kanan tapi bisa juo bamain sabagai centre back,neutral
manggunoan sumpit untuak makan lazim ditamui di restoran nan manyajikan masakan cino nan alah basasu,manggunoan sumpit untuak makan lazim ditamui di restoran nan manyajikan masakan cino nan alah basasu,positive
"di uma, dilakukan babagai kagiatan kebersamaan sarupo gotong royong",di uma dilakukan babagai kagiatan kebersamaan sarupo gotong royong,neutral
pakambangan tanun songket di minangkabau indak salamonyo bajalan ancak,pakambangan tanun songket di minangkabau indak salamonyo bajalan ancak,negative
"zakir naik lahia pado tanggal 18 oktober 1965 di mumbai (bombay pado wakatu itu), india jo marupoan ",zakir naik lahia pado tanggal oktober di mumbai bombay pado wakatu itu india jo marupoan ,neutral
"pado kenyataannyo, ups mangarajoan parintah dari ciek program, beko setelah babarapo saat, ups baral",pado kenyataannyo ups mangarajoan parintah dari ciek program beko setelah babarapo saat ups baral,negative
"samantaro itu, dapuanyo dibuek tapisah pado bagian lakang rumah nan baimpikan jo dindiang",samantaro itu dapuanyo dibuek tapisah pado bagian lakang rumah nan baimpikan jo dindiang,negative
"sudah itu, dibuek lingkaran saukuran gadang kapalo jo manyilangan kaduo ujuangnyo",sudah itu dibuek lingkaran saukuran gadang kapalo jo manyilangan kaduo ujuangnyo,negative
"nan dimaksud jo ""sumpah pemuda"" adolah kaputusan kongres pemuda kaduo nan disalanggaran duo hari, 27",nan dimaksud jo sumpah pemuda adolah kaputusan kongres pemuda kaduo nan disalanggaran duo hari ,neutral
"di india talatak paradaban kuno, sarupo paradaban lambah sungai indus, dan marupoan tampek kalahiran",di india talatak paradaban kuno sarupo paradaban lambah sungai indus dan marupoan tampek kalahiran,neutral
"dari kamantarian pariwisata, sumatera barat manarimo pangharagoan tatinggi di bidang kapariwisataan ",dari kamantarian pariwisata sumatera barat manarimo pangharagoan tatinggi di bidang kapariwisataan ,neutral
"rantau kopar adolah marupoan kecamatan di kabupaten rokan hilir, provinsi riau, indonesia",rantau kopar adolah marupoan kecamatan di kabupaten rokan hilir provinsi riau indonesia,neutral
neoitamus impudicus adolah langau dari famili asilidae,neoitamus impudicus adolah langau dari famili asilidae,neutral
"pado 1962, baliau ditahan jo dituduah malakukan sabotase dan basakongkol mangguliangkan pamarintahan",pado baliau ditahan jo dituduah malakukan sabotase dan basakongkol mangguliangkan pamarintahan,negative
brachyrhopala melaena adolah saikua langau dari famili asilidae,brachyrhopala melaena adolah saikua langau dari famili asilidae,neutral
siwaluh jabu adolah rumah adaik urang karo,siwaluh jabu adolah rumah adaik urang karo,negative
"mbah moen wafat satalah mangarajoan salat subuh, pado pukua 04.30 wakatu satampek di rumah sakit an-",mbah moen wafat satalah mangarajoan salat subuh pado pukua wakatu satampek di rumah sakit an ,neutral
kini ko namo rokan dipakai juo sabagai namo daerah administratif kabupaten rokan hulu dan kabupaten ,kini ko namo rokan dipakai juo sabagai namo daerah administratif kabupaten rokan hulu dan kabupaten ,neutral
"pado 28 september, kompany mancetak gol patamonyo untuak city katiko kalah 21 dari wigan athletic",pado september kompany mancetak gol patamonyo untuak city katiko kalah dari wigan athletic,neutral
"ahmad syafii maarif laia di minangkabau, sumatera pado 31 mei 1935",ahmad syafii maarif laia di minangkabau sumatera pado mei ,neutral
"pado 2011, inyo taruih basaing untuak promosi ka profc",pado inyo taruih basaing untuak promosi ka profc,negative
"gandhi juo marupoan tema sentral dalam film bollywood taun 2006 ""lage raho munna bhai""",gandhi juo marupoan tema sentral dalam film bollywood taun lage raho munna bhai ,neutral
"nagara ko babateh jo mali di utaro; togo jo ghana di selatan; niger di timur, benin di tenggara; sar",nagara ko babateh jo mali di utaro togo jo ghana di selatan niger di timur benin di tenggara sar,neutral
"kasadonyo materi normal tadiri dari atom atau komponen-komponen subatom nan mambantuak atom; proton,",kasadonyo materi normal tadiri dari atom atau komponen komponen subatom nan mambantuak atom proton ,neutral
"cut nyak dhien dilaiaan dari kaluarga bangsawan nan taat baagamo di aceh besar, wilayah vi mukim pad",cut nyak dhien dilaiaan dari kaluarga bangsawan nan taat baagamo di aceh besar wilayah vi mukim pad,neutral
"pado taun 1995, irwan maambiak kuliah di selangor, malaysia sambia mambao sarato bini jo anaknyo",pado taun irwan maambiak kuliah di selangor malaysia sambia mambao sarato bini jo anaknyo,negative
panduduakan indonesia di timor timur ditandoi dek konflik nan amaik kareh salamo babarapo dasawarsa ,panduduakan indonesia di timor timur ditandoi dek konflik nan amaik kareh salamo babarapo dasawarsa ,negative
khabib abdulmanapovich nurmagomedov ( ; avar ; lahia 20 september 1988) adolah saniman bela diri cam,khabib abdulmanapovich nurmagomedov avar lahia september adolah saniman bela diri cam,neutral
"nan dimukasuik jo istilah ""tebak"" adolah olahan dari tepuang bareh katan nan dicampua jo tepuang sag",nan dimukasuik jo istilah tebak adolah olahan dari tepuang bareh katan nan dicampua jo tepuang sag,negative
"sacaro alamiah, jinih kalamin saurang anak nan baru lahia antah laki-laki atau padusi",sacaro alamiah jinih kalamin saurang anak nan baru lahia antah laki laki atau padusi,negative
"salain itu, tethya paroxeata dapek juo manyerap oksigen dari aia malalui proses difusi",salain itu tethya paroxeata dapek juo manyerap oksigen dari aia malalui proses difusi,neutral
asia barat dapek dibagi lai kapado:  juo caliak nagara-nagara taluak untuak pangalompokan babeda nan,asia barat dapek dibagi lai kapado juo caliak nagara nagara taluak untuak pangalompokan babeda nan,neutral
ciri khas nan manonjol dari hidangan iko adolah warna kuahnyo nan pakek kakuniangan dek pamakaian ku,ciri khas nan manonjol dari hidangan iko adolah warna kuahnyo nan pakek kakuniangan dek pamakaian ku,positive
"kota jambi dibalah dek sungai nan banamo batanghari, kaduo kawasan tasabuik taubuang dek jambatan na",kota jambi dibalah dek sungai nan banamo batanghari kaduo kawasan tasabuik taubuang dek jambatan na,neutral
cherrybelle surang lai mampasiokan album katigo nan bajudul reborn nan ka dirilis pado april 2015,cherrybelle surang lai mampasiokan album katigo nan bajudul reborn nan ka dirilis pado april ,neutral
tarakhia baliau manjabat pamimpin umum/pamimpin redaksi harian waspada jo majalah dunia wanita di me,tarakhia baliau manjabat pamimpin umum pamimpin redaksi harian waspada jo majalah dunia wanita di me,neutral
"pampangan nan xx adolah salah satu kelurahan di kecamatan lubuk begalung, padang, sumatera barat, in",pampangan nan xx adolah salah satu kelurahan di kecamatan lubuk begalung padang sumatera barat in,neutral
